station,year,month,precip,t_med,t_min,t_max,spei_1,spei_3,spei_6,spei_12,spei_24,month_sin,month_cos,t_med_anom,t_min_anom,t_max_anom,precip_anom,precip_lag1,precip_lag3,t_med_lag1,t_med_lag3,precip_roll3,drought_class,precip_lag6,precip_lag12,t_med_lag6,precip_roll6,precip_roll12,t_med_anom_roll3,station_lat,station_lon,aridity_idx,drought_class_7
Cahul,1998,1,62.6,-0.6,-4.8,3.2,1.814682,1.394907,-0.149334,1.413099,-0.302229,0.5,0.866025403784439,0.71,0.4967,0.4133,32.77,22.6,12.3,-1.6,12.1,41.7,Wet,141.9,21.8,24.8,27.833333333333332,50.583333333333336,-0.20999999999999908,45.899149,28.213516,6.659574468085106,Moderately Wet
Cahul,1998,2,20.5,-0.4,-4.7,3.9,0.873337,1.523049,0.721862,1.382232,-0.408638,0.866025403784439,0.5,-1.14,-1.5,-0.81,-11.5333,62.6,39.9,-0.6,6.6,35.233333333333334,Wet,8.2,23.6,23.6,29.883333333333336,50.324999999999996,-0.9933333333333323,45.899149,28.213516,2.135416666666667,Severely Wet
Cahul,1998,3,30.3,4.5,-1.9,9.4,0.589369,1.383601,1.232679,1.451931,-0.222786,1.0,0.0,-1.0833,-2.5533,-1.17,-0.1733,20.5,22.6,-0.4,-1.6,37.8,Wet,21.4,20.8,18.0,31.36666666666667,51.116666666666674,-0.5044333333333324,45.899149,28.213516,2.089655172413793,Moderately Wet
Cahul,1998,4,52.9,12.7,6.4,19.1,0.177949,0.693894,1.484076,1.615228,0.19046,0.866025403784439,-0.5,0.22,-0.1467,0.5333,20.2633,30.3,62.6,4.5,-0.6,34.56666666666666,Normal,12.3,28.0,12.1,38.13333333333333,53.19166666666667,-0.6677666666666657,45.899149,28.213516,2.3303964757709252,Normal
Cahul,1998,5,92.5,17.4,11.4,24.0,0.537941,0.552561,1.474715,2.026457,0.7881,0.5,-0.866025403784439,0.03,0.04,0.5933,39.48,52.9,20.5,12.7,-0.4,58.56666666666666,Normal,39.9,46.2,6.6,46.900000000000006,57.050000000000004,-0.2777666666666658,45.899149,28.213516,3.3759124087591244,Normal
Cahul,1998,6,7.0,22.2,15.9,28.5,-1.91045,-0.500844,0.628257,0.25409,0.466686,0.0,-1.0,0.3567,-0.04,0.6833,-56.0933,92.5,30.3,17.4,4.5,50.8,Normal,22.6,179.5,-1.6,44.300000000000004,42.675000000000004,0.20223333333333424,45.899149,28.213516,0.21739130434782608,Normal
Cahul,1998,7,38.1,24.0,17.5,30.0,-1.4163,-1.172648,-0.337882,-0.73963,0.433889,-0.5,-0.866025403784439,0.1667,-0.42,0.19,-13.5967,7.0,52.9,22.2,12.7,45.86666666666667,Dry,62.6,141.9,-0.6,40.21666666666667,34.025,0.18446666666666756,45.899149,28.213516,1.1205882352941177,Moderately Dry
Cahul,1998,8,36.7,22.2,16.3,28.1,-1.246366,-1.924541,-0.971723,-0.386152,0.60735,-0.866025403784438,-0.5,-0.6767,-0.4433,-0.71,-15.99,38.1,92.5,24.0,17.4,27.26666666666667,Dry,20.5,8.2,-0.4,42.916666666666664,36.4,-0.05109999999999911,45.899149,28.213516,1.139751552795031,Severely Dry
Cahul,1998,9,32.6,19.7,13.6,26.6,-1.058544,-1.565554,-1.464487,-0.359268,0.785184,-1.0,-0.0,2.0433,1.9967,2.8267,-1.0533,36.7,7.0,22.2,22.2,35.800000000000004,Dry,30.3,21.4,4.5,43.300000000000004,37.333333333333336,0.5111000000000009,45.899149,28.213516,1.0976430976430978,Severely Dry
Cahul,1998,10,51.3,13.3,8.0,17.8,0.075095,-0.937092,-1.495243,-0.030683,1.024969,-0.866025403784439,0.5,1.9933,1.5967,1.3967,15.74,32.6,38.1,19.7,24.0,40.2,Normal,52.9,12.3,12.7,43.03333333333334,40.583333333333336,1.1199666666666674,45.899149,28.213516,2.2017167381974247,Normal
Cahul,1998,11,29.0,6.6,2.0,11.8,0.325524,-0.27471,-1.558761,-0.139216,0.731251,-0.5,0.866025403784438,1.21,1.7167,1.3633,-1.9133,51.3,36.7,13.3,22.2,37.63333333333333,Normal,92.5,39.9,17.4,32.45,39.675000000000004,1.7488666666666675,45.899149,28.213516,1.7469879518072287,Normal
Cahul,1998,12,21.6,1.9,-2.2,5.9,0.685515,0.460223,-0.782506,-0.243765,0.525721,-0.0,1.0,0.95,0.79,0.9533,-9.8867,29.0,32.6,6.6,19.7,33.96666666666667,Normal,7.0,22.6,22.2,34.88333333333333,39.59166666666667,1.384433333333334,45.899149,28.213516,1.815126050420168,Normal
Cahul,1999,1,29.0,-2.1,-6.4,2.0,1.063395,0.876685,-0.04102,-0.578324,0.614638,0.5,0.866025403784439,-0.79,-1.1033,-0.7867,-0.83,21.6,51.3,1.9,13.3,26.53333333333333,Normal,38.1,62.6,24.0,33.36666666666667,36.791666666666664,0.45666666666666744,45.899149,28.213516,3.670886075949367,Normal
Cahul,1999,2,5.2,3.6,-1.2,7.3,0.128758,0.79377,0.370174,-0.909896,0.349344,0.866025403784439,0.5,2.86,2.0,2.59,-26.8333,29.0,29.0,-2.1,6.6,18.6,Normal,36.7,20.5,22.2,28.11666666666667,35.516666666666666,1.0066666666666675,45.899149,28.213516,0.3823529411764706,Normal
Cahul,1999,3,26.5,4.9,-0.1,9.8,0.459682,0.698605,0.824159,-0.967648,0.35809,1.0,0.0,-0.6833,-0.7533,-0.77,-3.9733,5.2,21.6,3.6,1.9,20.233333333333334,Normal,32.6,30.3,19.7,27.100000000000005,35.2,0.462233333333334,45.899149,28.213516,1.778523489932886,Normal
Cahul,1999,4,77.9,12.5,6.9,18.6,0.759303,0.570463,1.028754,-0.708763,0.667114,0.866025403784439,-0.5,0.02,0.3533,0.0333,45.2633,26.5,29.0,4.9,-2.1,36.53333333333334,Normal,51.3,52.9,13.3,31.53333333333333,37.28333333333333,0.7322333333333341,45.899149,28.213516,3.4622222222222225,Normal
Cahul,1999,5,8.2,17.1,10.8,23.2,-1.313445,-0.03727,0.538664,-1.533212,0.36465,0.5,-0.866025403784439,-0.27,-0.56,-0.2067,-44.82,77.9,5.2,12.5,3.6,37.53333333333334,Normal,29.0,92.5,6.6,28.066666666666666,30.25833333333333,-0.3110999999999991,45.899149,28.213516,0.30258302583025826,Normal
Cahul,1999,6,53.8,20.9,15.2,28.0,-0.718676,-0.533821,0.118778,-1.002498,-0.5442,0.0,-1.0,-0.9433,-0.74,0.1833,-9.2933,8.2,26.5,17.1,4.9,46.63333333333333,Normal,21.6,7.0,1.9,33.43333333333334,34.15833333333333,-0.39776666666666577,45.899149,28.213516,1.7411003236245954,Normal
Cahul,1999,7,23.5,22.6,16.7,29.1,-1.586234,-1.522212,-0.673523,-1.078172,-1.326962,-0.5,-0.866025403784439,-1.2333,-1.22,-0.71,-28.1967,53.8,77.9,20.9,12.5,28.5,Dry,29.0,38.1,-2.1,32.51666666666667,32.94166666666667,-0.8155333333333324,45.899149,28.213516,0.7208588957055214,Severely Dry
Cahul,1999,8,24.8,21.0,16.0,27.4,-1.378288,-1.549537,-1.124165,-1.136919,-1.111229,-0.866025403784438,-0.5,-1.8767,-0.7433,-1.41,-27.89,23.5,8.2,22.6,17.1,34.03333333333333,Dry,5.2,36.7,3.6,35.78333333333333,31.95,-1.351099999999999,45.899149,28.213516,0.8,Severely Dry
Cahul,1999,9,67.5,18.8,12.8,24.9,-0.17757,-1.321519,-1.314719,-0.744608,-0.804392,-1.0,-0.0,1.1433,1.1967,1.1267,33.8467,24.8,53.8,21.0,20.9,38.6,Dry,26.5,32.6,4.9,42.61666666666667,34.858333333333334,-0.6555666666666659,45.899149,28.213516,2.34375,Moderately Dry
Cahul,1999,10,15.4,10.1,5.0,16.0,-0.369864,-0.80895,-1.652366,-0.942755,-0.708915,-0.866025403784439,0.5,-1.2067,-1.4033,-0.4033,-20.16,67.5,23.5,18.8,22.6,35.9,Normal,77.9,51.3,12.5,32.2,31.866666666666664,-0.6466999999999992,45.899149,28.213516,0.7661691542288557,Normal
Cahul,1999,11,23.0,6.5,1.7,11.0,0.202545,-0.142799,-1.199049,-0.997519,-0.828443,-0.5,0.866025403784438,1.11,1.4167,0.5633,-7.9133,15.4,24.8,10.1,21.0,35.300000000000004,Normal,8.2,29.0,17.1,34.666666666666664,31.366666666666664,0.34886666666666755,45.899149,28.213516,1.393939393939394,Normal
Cahul,1999,12,6.7,1.8,-2.0,5.6,0.363535,0.085219,-0.875443,-1.140901,-1.009922,-0.0,1.0,0.85,0.99,0.6533,-24.7867,23.0,67.5,6.5,18.8,15.033333333333331,Normal,53.8,21.6,20.9,26.816666666666663,30.125,0.2511000000000009,45.899149,28.213516,0.5677966101694915,Normal
Cahul,2000,1,37.0,-1.6,-5.8,1.6,1.242273,0.764561,-0.029653,-1.061244,-1.196502,0.5,0.866025403784439,-0.29,-0.5033,-1.1867,7.17,6.7,15.4,1.8,10.1,22.233333333333334,Normal,23.5,29.0,22.6,29.066666666666663,30.791666666666668,0.5566666666666675,45.899149,28.213516,4.404761904761904,Normal
Cahul,2000,2,16.1,1.3,-3.3,5.4,0.629616,0.944525,0.570757,-0.838205,-1.275944,0.866025403784439,0.5,0.56,-0.1,0.69,-15.9333,37.0,23.0,-1.6,6.5,19.933333333333337,Normal,24.8,5.2,21.0,27.616666666666664,31.7,0.3733333333333342,45.899149,28.213516,1.424778761061947,Normal
Cahul,2000,3,6.1,5.5,0.7,10.9,-0.063536,0.764561,0.604856,-1.071202,-1.488763,1.0,0.0,-0.0833,0.0467,0.33,-24.3733,16.1,6.7,1.3,1.8,19.733333333333334,Normal,67.5,26.5,18.8,17.383333333333333,30.0,0.062233333333334195,45.899149,28.213516,0.39354838709677414,Normal
Cahul,2000,4,12.8,10.9,5.0,16.6,-0.517439,0.023032,0.560728,-1.639753,-1.715428,0.866025403784439,-0.5,-1.58,-1.5467,-1.9667,-19.8367,6.1,37.0,5.5,-1.6,11.666666666666666,Normal,15.4,77.9,10.1,16.95,24.575000000000003,-0.36776666666666585,45.899149,28.213516,0.6124401913875599,Normal
Cahul,2000,5,8.5,15.3,8.9,22.1,-1.1055,-0.708132,0.169592,-1.547152,-2.251118,0.5,-0.866025403784439,-2.07,-2.46,-1.3067,-44.52,12.8,16.1,10.9,1.3,9.133333333333333,Normal,23.0,8.2,6.5,14.533333333333337,24.600000000000005,-1.2444333333333324,45.899149,28.213516,0.3359683794466403,Normal
Cahul,2000,6,15.4,21.7,15.8,27.4,-1.666729,-1.383706,-0.437505,-1.969333,-2.171675,0.0,-1.0,-0.1433,-0.14,-0.4167,-47.6933,8.5,6.1,15.3,5.5,12.233333333333334,Dry,6.7,53.8,1.8,15.983333333333334,21.400000000000002,-1.2644333333333326,45.899149,28.213516,0.4858044164037855,Moderately Dry
Cahul,2000,7,22.0,24.5,18.1,30.2,-1.832191,-1.937732,-1.356841,-2.078862,-2.307238,-0.5,-0.866025403784439,0.6667,0.18,0.39,-29.6967,15.4,12.8,21.7,10.9,15.3,Dry,37.0,23.5,-1.6,13.483333333333334,21.275000000000002,-0.5155333333333325,45.899149,28.213516,0.6376811594202898,Severely Dry
Cahul,2000,8,52.6,23.2,16.5,29.2,-1.002645,-1.89439,-1.844925,-1.911582,-2.227795,-0.866025403784438,-0.5,0.3233,-0.2433,0.39,-0.09,22.0,8.5,24.5,15.3,30.0,Dry,16.1,24.8,1.3,19.566666666666666,23.59166666666667,0.28223333333333406,45.899149,28.213516,1.5843373493975903,Severely Dry
Cahul,2000,9,53.0,17.2,11.1,23.8,-0.322909,-1.328114,-1.922484,-1.976303,-1.98801,-1.0,-0.0,-0.4567,-0.5033,0.0267,19.3467,52.6,15.4,23.2,21.7,42.53333333333333,Dry,6.1,67.5,5.5,27.383333333333336,22.383333333333336,0.17776666666666738,45.899149,28.213516,1.9485294117647058,Moderately Dry
Cahul,2000,10,15.9,11.1,6.6,15.8,-0.470483,-0.754301,-1.908443,-2.02111,-2.165845,-0.866025403784439,0.5,-0.2067,0.1967,-0.6033,-19.66,53.0,22.0,17.2,24.5,40.5,Normal,12.8,15.4,10.9,27.899999999999995,22.425,-0.11336666666666594,45.899149,28.213516,0.7535545023696683,Normal
Cahul,2000,11,75.3,4.9,0.4,10.0,1.550837,0.321716,-1.114136,-1.420696,-1.766446,-0.5,0.866025403784438,-0.49,0.1167,-0.4367,44.3867,15.9,52.6,11.1,23.2,48.06666666666666,Normal,8.5,23.0,15.3,39.03333333333333,26.78333333333333,-0.3844666666666659,45.899149,28.213516,5.053691275167785,Normal
Cahul,2000,12,59.9,-2.3,-5.7,2.3,1.754311,1.197041,-0.091165,-0.801364,-1.418066,-0.0,1.0,-3.25,-2.71,-2.6467,28.4133,75.3,53.0,4.9,17.2,50.36666666666667,Wet,15.4,6.7,21.7,46.449999999999996,31.21666666666667,-1.3155666666666659,45.899149,28.213516,7.779220779220779,Moderately Wet
Cahul,2001,1,10.3,-2.4,-6.2,1.9,0.645268,1.667209,0.649653,-1.067219,-1.554357,0.5,0.866025403784439,-1.09,-0.9033,-0.8867,-19.53,59.9,15.9,-2.3,11.1,48.5,Wet,22.0,37.0,24.5,44.5,28.99166666666667,-1.6099999999999992,45.899149,28.213516,1.355263157894737,Severely Wet
Cahul,2001,2,95.7,1.0,-2.8,5.2,2.442991,2.043156,1.679978,-0.259697,-0.800019,0.866025403784439,0.5,0.26,0.4,0.49,63.6667,10.3,75.3,-2.4,4.9,55.3,Wet,52.6,16.1,23.2,51.68333333333334,35.625,-1.3599999999999992,45.899149,28.213516,8.700000000000001,Extremely Wet
Cahul,2001,3,47.1,5.8,0.8,11.0,0.819674,1.649307,2.021637,0.133609,-0.682678,1.0,0.0,0.2167,0.1467,0.43,16.6267,95.7,59.9,1.0,-2.3,51.03333333333333,Wet,53.0,6.1,17.2,50.699999999999996,39.04166666666667,-0.2044333333333326,45.899149,28.213516,2.981012658227848,Severely Wet
Cahul,2001,4,34.8,15.2,8.5,20.7,-0.506259,1.164063,2.010939,0.138588,-1.095195,0.866025403784439,-0.5,2.72,1.9533,2.1333,2.1633,47.1,10.3,5.8,-2.4,59.20000000000001,Wet,15.9,12.8,11.1,53.85,40.875,1.0655666666666674,45.899149,28.213516,1.380952380952381,Moderately Wet
Cahul,2001,5,55.1,17.0,10.6,23.7,-0.253594,0.027743,1.471372,0.517954,-0.74973,0.5,-0.866025403784439,-0.37,-0.76,0.2933,2.08,34.8,95.7,15.2,1.0,45.666666666666664,Normal,75.3,8.5,4.9,50.48333333333333,44.75833333333333,0.8555666666666676,45.899149,28.213516,2.0407407407407407,Normal
Cahul,2001,6,20.0,20.3,14.2,26.4,-1.407356,-0.91071,0.52596,0.633456,-0.974209,0.0,-1.0,-1.5433,-1.74,-1.4167,-43.0933,55.1,47.1,17.0,5.8,36.63333333333333,Normal,59.9,15.4,-2.3,43.833333333333336,45.14166666666667,0.2689000000000008,45.899149,28.213516,0.6600660066006601,Normal
Cahul,2001,7,123.6,23.3,17.9,29.2,0.573717,-0.455617,0.504565,1.704842,-0.27016,-0.5,-0.866025403784439,-0.5333,-0.02,-0.61,71.9033,20.0,34.8,20.3,15.2,66.23333333333333,Normal,10.3,22.0,-2.4,62.71666666666667,53.60833333333334,-0.8155333333333327,45.899149,28.213516,3.711711711711712,Normal
Cahul,2001,8,7.9,22.8,17.2,29.3,-1.957406,-1.17359,-0.811257,1.279673,-0.458927,-0.866025403784438,-0.5,-0.0767,0.4567,0.49,-44.79,123.6,55.1,23.3,17.0,50.5,Dry,95.7,52.6,1.0,48.083333333333336,49.88333333333333,-0.7177666666666659,45.899149,28.213516,0.24085365853658539,Moderately Dry
Cahul,2001,9,46.9,14.7,8.6,20.8,-0.179806,-0.65631,-1.110125,1.343399,-0.459656,-1.0,-0.0,-2.9567,-3.0033,-2.9733,13.2467,7.9,20.0,22.8,20.3,59.46666666666667,Normal,47.1,53.0,5.8,48.050000000000004,49.375,-1.1888999999999992,45.899149,28.213516,1.8987854251012146,Normal
Cahul,2001,10,46.1,11.4,6.5,16.6,0.171241,-0.82591,-0.907536,1.629168,-0.283279,-0.866025403784439,0.5,0.0933,0.0967,0.1967,10.54,46.9,123.6,14.7,23.3,33.63333333333333,Normal,34.8,15.9,15.2,49.93333333333333,51.89166666666667,-0.9800333333333325,45.899149,28.213516,2.154205607476636,Normal
Cahul,2001,11,11.8,5.9,0.7,10.5,0.019195,0.007014,-0.825966,0.947106,-0.343043,-0.5,0.866025403784438,0.51,0.4167,0.0633,-19.1133,46.1,7.9,11.4,22.8,34.93333333333333,Normal,55.1,75.3,17.0,42.71666666666667,46.599999999999994,-0.784466666666666,45.899149,28.213516,0.7421383647798743,Normal
Cahul,2001,12,42.3,-2.6,-6.3,2.8,1.36078,0.656205,0.001771,0.77186,-0.017985,-0.0,1.0,-3.55,-3.31,-2.1467,10.8133,11.8,46.9,5.9,14.7,33.4,Normal,20.0,59.9,20.3,46.43333333333334,45.13333333333333,-0.9822333333333325,45.899149,28.213516,5.716216216216216,Normal
Cahul,2002,1,22.8,-2.7,-6.8,2.3,0.924765,0.973734,0.106743,0.896324,-0.121479,0.5,0.866025403784439,-1.39,-1.5033,-0.4867,-7.03,42.3,46.1,-2.6,11.4,25.63333333333333,Normal,123.6,10.3,23.3,29.633333333333336,46.175000000000004,-1.476666666666666,45.899149,28.213516,3.1232876712328768,Normal
Cahul,2002,2,43.7,-1.1,-4.4,3.0,1.392083,1.552258,1.108318,0.42834,0.127052,0.866025403784439,0.5,-1.84,-1.2,-1.71,11.6667,22.8,11.8,-2.7,5.9,36.266666666666666,Wet,7.9,95.7,22.8,35.6,41.84166666666667,-2.2599999999999993,45.899149,28.213516,4.910112359550562,Severely Wet
Cahul,2002,3,59.4,4.2,-0.6,9.6,1.273577,1.515512,1.542913,0.630469,0.562891,1.0,0.0,-1.3833,-1.2533,-0.97,28.9267,43.7,42.3,-1.1,-2.6,41.96666666666667,Wet,46.9,47.1,14.7,37.68333333333333,42.86666666666667,-1.537766666666666,45.899149,28.213516,4.183098591549296,Severely Wet
Cahul,2002,4,69.1,10.1,4.4,16.3,0.830854,1.475938,1.740153,1.225905,1.002375,0.866025403784439,-0.5,-2.38,-2.1467,-2.2667,36.4633,59.4,22.8,4.2,-2.7,57.4,Wet,46.1,34.8,11.4,41.516666666666666,45.725,-1.8677666666666661,45.899149,28.213516,3.437810945273631,Moderately Wet
Cahul,2002,5,93.4,17.3,11.4,23.2,0.569245,1.129201,1.90463,1.592327,1.548268,0.5,-0.866025403784439,-0.07,0.04,-0.2067,40.38,69.1,43.7,10.1,-1.1,73.96666666666667,Wet,11.8,55.1,5.9,55.116666666666674,48.916666666666664,-1.2777666666666658,45.899149,28.213516,3.4212454212454215,Moderately Wet
Cahul,2002,6,9.7,24.1,17.4,29.9,-2.062496,-0.276595,0.880991,1.300583,1.419266,0.0,-1.0,2.2567,1.46,2.0833,-53.3933,93.4,59.4,17.3,4.2,57.4,Normal,42.3,20.0,-2.6,49.68333333333334,48.05833333333334,-0.06443333333333252,45.899149,28.213516,0.28445747800586507,Normal
Cahul,2002,7,14.4,24.8,18.7,30.6,-2.035665,-1.484523,-0.004246,0.138588,1.352942,-0.5,-0.866025403784439,0.9667,0.78,0.79,-37.2967,9.7,69.1,24.1,10.1,39.16666666666667,Dry,22.8,123.6,-2.7,48.28333333333333,38.958333333333336,1.0511333333333341,45.899149,28.213516,0.4137931034482759,Moderately Dry
Cahul,2002,8,42.6,19.7,14.4,25.4,-0.834947,-2.076239,-0.67018,0.638435,1.407604,-0.866025403784438,-0.5,-3.1767,-2.3433,-3.41,-10.09,14.4,93.4,24.8,17.3,22.233333333333334,Dry,43.7,7.9,-1.1,48.1,41.85,0.015566666666667395,45.899149,28.213516,1.4343434343434345,Extremely Dry
Cahul,2002,9,59.0,17.0,11.6,23.1,-0.166391,-1.277234,-1.100764,0.644409,1.458622,-1.0,-0.0,-0.6567,-0.0033,-0.6733,25.3467,42.6,9.7,19.7,24.1,38.666666666666664,Dry,59.4,46.9,4.2,48.03333333333333,42.85833333333334,-0.9555666666666659,45.899149,28.213516,2.185185185185185,Moderately Dry
Cahul,2002,10,12.7,11.0,5.6,16.0,-0.530854,-0.643119,-1.507947,0.331756,1.438944,-0.866025403784439,0.5,-0.3067,-0.8033,-0.4033,-22.86,59.0,14.4,17.0,24.8,38.1,Normal,69.1,46.1,10.1,38.63333333333333,40.074999999999996,-1.3800333333333326,45.899149,28.213516,0.6047619047619047,Normal
Cahul,2002,11,50.9,3.7,-1.7,9.0,1.139418,0.188863,-1.337451,0.830607,1.304839,-0.5,0.866025403784438,-1.69,-1.9833,-1.4367,19.9867,12.7,42.6,11.0,19.7,40.86666666666667,Normal,93.4,11.8,17.3,31.55,43.333333333333336,-0.884466666666666,45.899149,28.213516,3.715328467153285,Normal
Cahul,2002,12,75.2,0.4,-3.6,4.4,2.051695,1.123547,-0.107212,1.138282,1.401774,-0.0,1.0,-0.55,-0.61,-0.5467,43.7133,50.9,59.0,3.7,17.0,46.26666666666667,Wet,9.7,42.3,24.1,42.46666666666667,46.07500000000001,-0.8488999999999992,45.899149,28.213516,7.230769230769231,Moderately Wet
Cahul,2003,1,43.2,-0.2,-3.9,3.5,1.380903,1.929147,0.914422,1.341407,1.641558,0.5,0.866025403784439,1.11,1.3967,0.7133,13.37,75.2,12.7,0.4,11.0,56.43333333333334,Wet,14.4,22.8,24.8,47.26666666666667,47.775,-0.3766666666666659,45.899149,28.213516,4.408163265306122,Severely Wet
Cahul,2003,2,31.0,-0.1,-3.9,4.4,1.108114,1.915956,1.495442,1.214952,1.206447,0.866025403784439,0.5,-0.84,-0.7,-0.31,-1.0333,43.2,50.9,-0.2,3.7,49.8,Wet,42.6,43.7,19.7,45.333333333333336,46.71666666666667,-0.09333333333333256,45.899149,28.213516,3.131313131313131,Severely Wet
Cahul,2003,3,34.2,2.8,-1.6,8.3,0.866629,1.416578,1.804339,1.033733,1.221753,1.0,0.0,-2.7833,-2.2533,-2.27,3.7267,31.0,75.2,-0.1,0.4,36.13333333333333,Wet,59.0,59.4,17.0,41.199999999999996,44.61666666666667,-0.837766666666666,45.899149,28.213516,2.671875,Moderately Wet
Cahul,2003,4,19.7,8.6,2.4,15.5,-0.106019,0.790001,1.931375,0.616529,1.352213,0.866025403784439,-0.5,-3.88,-4.1467,-3.0667,-12.9367,34.2,43.2,2.8,-0.2,28.3,Normal,12.7,69.1,11.0,42.36666666666667,40.5,-2.501099999999999,45.899149,28.213516,1.0591397849462365,Normal
Cahul,2003,5,110.8,15.1,9.1,21.6,1.204261,0.830516,1.950764,0.899311,1.82741,0.5,-0.866025403784439,-2.27,-2.26,-1.8067,57.78,19.7,31.0,8.6,-0.1,54.9,Normal,50.9,93.4,3.7,52.35,41.949999999999996,-2.977766666666666,45.899149,28.213516,4.414342629482071,Normal
Cahul,2003,6,0.8,20.4,13.7,26.5,-1.847843,-0.313341,0.784711,0.9949,1.68383,0.0,-1.0,-1.4433,-2.24,-1.3167,-62.2933,110.8,34.2,15.1,2.8,43.76666666666667,Normal,75.2,9.7,0.4,39.95,41.208333333333336,-2.531099999999999,45.899149,28.213516,0.026315789473684213,Normal
Cahul,2003,7,29.7,22.4,16.4,28.7,-1.425244,-0.869252,-0.054392,1.266729,1.032257,-0.5,-0.866025403784439,-1.4333,-1.52,-1.11,-21.9967,0.8,19.7,20.4,8.6,47.099999999999994,Normal,43.2,14.4,-0.2,37.699999999999996,42.48333333333333,-1.7155333333333325,45.899149,28.213516,0.9166666666666666,Normal
Cahul,2003,8,17.6,21.1,14.4,26.4,-1.550458,-2.03007,-0.849367,0.948101,1.164904,-0.866025403784438,-0.5,-1.7767,-2.3433,-2.41,-35.09,29.7,110.8,22.4,15.1,16.033333333333335,Dry,31.0,42.6,-0.1,35.46666666666666,40.4,-1.5510999999999993,45.899149,28.213516,0.5659163987138264,Extremely Dry
Cahul,2003,9,12.0,17.9,12.4,24.7,-1.317917,-1.806763,-1.502598,0.43531,0.79393,-1.0,-0.0,0.2433,0.7967,0.9267,-21.6533,17.6,0.8,21.1,20.4,19.766666666666666,Dry,34.2,59.0,2.8,31.766666666666666,36.483333333333334,-0.9888999999999993,45.899149,28.213516,0.43010752688172044,Severely Dry
Cahul,2003,10,43.4,12.3,7.9,17.3,0.010251,-1.201857,-1.46783,0.676272,0.741454,-0.866025403784439,0.5,0.9933,1.4967,0.8967,7.84,12.0,29.7,17.9,22.4,24.333333333333332,Dry,19.7,12.7,8.6,35.71666666666667,39.041666666666664,-0.1800333333333326,45.899149,28.213516,1.9461883408071747,Moderately Dry
Cahul,2003,11,31.0,6.1,1.1,11.9,0.426142,-0.368932,-1.700506,0.35864,0.874101,-0.5,0.866025403784438,0.71,0.8167,1.4633,0.0867,43.4,17.6,12.3,21.1,28.8,Normal,110.8,50.9,15.1,22.416666666666668,37.38333333333333,0.6488666666666674,45.899149,28.213516,1.9254658385093166,Normal
Cahul,2003,12,21.6,1.9,-2.8,5.4,0.685515,0.475299,-0.942972,-0.24974,0.653995,-0.0,1.0,0.95,0.19,0.4533,-9.8867,31.0,12.0,6.1,17.9,32.0,Normal,0.8,75.2,20.4,25.88333333333333,32.916666666666664,0.884433333333334,45.899149,28.213516,1.815126050420168,Normal
Cahul,2004,1,33.7,-2.0,-5.8,1.6,1.168486,0.96337,-0.167387,-0.344332,0.733437,0.5,0.866025403784439,-0.69,-0.5033,-1.1867,3.87,21.6,43.4,1.9,12.3,28.76666666666667,Normal,29.7,43.2,22.4,26.55,32.125,0.3233333333333341,45.899149,28.213516,4.2125,Normal
Cahul,2004,2,45.1,-1.3,-4.4,3.0,1.423387,1.383601,0.721862,-0.203937,0.743641,0.866025403784439,0.5,-2.04,-1.2,-1.71,13.0667,33.7,31.0,-2.0,6.1,33.46666666666667,Wet,17.6,31.0,21.1,31.133333333333336,33.300000000000004,-0.5933333333333326,45.899149,28.213516,5.183908045977012,Moderately Wet
Cahul,2004,3,37.2,4.1,-0.6,9.4,0.78837,1.426943,1.351691,-0.238787,0.585485,1.0,0.0,-1.4833,-1.2533,-1.17,6.7267,45.1,21.6,-1.3,1.9,38.66666666666667,Wet,12.0,34.2,17.9,35.333333333333336,33.55,-1.4044333333333325,45.899149,28.213516,2.638297872340426,Moderately Wet
Cahul,2004,4,59.3,11.1,5.7,17.4,0.49993,1.145218,1.498117,0.031051,0.477618,0.866025403784439,-0.5,-1.38,-0.8467,-1.1667,26.6633,37.2,33.7,4.1,-2.0,47.20000000000001,Wet,43.4,19.7,12.3,37.983333333333334,36.85,-1.6344333333333327,45.899149,28.213516,2.81042654028436,Moderately Wet
Cahul,2004,5,31.2,13.9,8.1,20.4,-0.441415,0.359405,1.238697,-0.701793,0.148188,0.5,-0.866025403784439,-3.47,-3.26,-3.0067,-21.82,59.3,45.1,11.1,-1.3,42.56666666666667,Normal,31.0,110.8,6.1,38.016666666666666,30.216666666666665,-2.111099999999999,45.899149,28.213516,1.3054393305439331,Normal
Cahul,2004,6,73.8,19.4,13.3,25.4,-0.103783,-0.016541,1.002678,0.074862,0.786642,0.0,-1.0,-2.4433,-2.64,-2.4167,10.7067,31.2,37.2,13.9,4.1,54.76666666666667,Normal,21.6,0.8,1.9,46.71666666666667,36.300000000000004,-2.4310999999999994,45.899149,28.213516,2.510204081632653,Normal
Cahul,2004,7,117.2,24.4,18.3,29.7,0.307636,-0.097572,0.745264,0.846539,1.550455,-0.5,-0.866025403784439,0.5667,0.38,-0.11,65.5033,73.8,59.3,19.4,11.1,74.06666666666666,Normal,33.7,29.7,-2.0,60.63333333333333,43.59166666666667,-1.7821999999999993,45.899149,28.213516,3.406976744186047,Normal
